k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
3.43797492000987e-06,0.942399588676414,0.0,-10.325401167297397,0.0,0.0,-0.0039990482525936915,0.0,0.0,0.9423995886791985,0.38449903216933473,0.0
3.535830209358125e-06,0.9423995886646483,0.0,-10.325366841396688,0.0,0.0,-0.003999048252583169,0.0,0.0,0.9423995886675935,0.38449903216447734,0.0
3.6364707597615798e-06,0.9423995886522033,0.0,-10.325435041589182,0.0,0.0,-0.003999048252572032,0.0,0.0,0.9423995886553189,0.3844990321593397,0.0
3.739975848275116e-06,0.9423995886390399,0.0,-10.325346944972335,0.0,0.0,-0.003999048252560256,0.0,0.0,0.9423995886423355,0.384499032153905,0.0
3.846427008421274e-06,0.9423995886251166,0.0,-10.3253217701889,0.0,0.0,-0.003999048252547796,0.0,0.0,0.9423995886286023,0.384499032148157,0.0
3.955908094416211e-06,0.9423995886103891,0.0,-10.325357619598753,0.0,0.0,-0.00399904825253462,0.0,0.0,0.9423995886140761,0.38449903214207726,0.0
4.068505347223713e-06,0.942399588594812,0.0,-10.32534725481892,0.0,0.0,-0.003999048252520688,0.0,0.0,0.9423995885987118,0.384499032135646,0.0
4.184307462489393e-06,0.9423995885783347,0.0,-10.325324188093248,0.0,0.0,-0.003999048252505944,0.0,0.0,0.9423995885824594,0.38449903212884373,0.0
4.303405660408413e-06,0.942399588560906,0.0,-10.325331256604217,0.0,0.0,-0.003999048252490354,0.0,0.0,0.9423995885652696,0.38449903212164843,0.0
4.425893757581901e-06,0.9423995885424722,0.0,-10.325297491478704,0.0,0.0,-0.003999048252473859,0.0,0.0,0.942399588547087,0.3844990321140378,0.0
4.551868240918621e-06,0.9423995885229735,0.0,-10.325304594453607,0.0,0.0,-0.003999048252456418,0.0,0.0,0.9423995885278544,0.3844990321059878,0.0
4.681428343640065e-06,0.9423995885023486,0.0,-10.325388852508329,0.0,0.0,-0.003999048252437965,0.0,0.0,0.9423995885075123,0.38449903209747327,0.0
4.814676123448972e-06,0.9423995884805334,0.0,-10.325376947024397,0.0,0.0,-0.003999048252418446,0.0,0.0,0.9423995884859955,0.3844990320884668,0.0
4.9517165429226785e-06,0.9423995884574585,0.0,-10.325368700110385,0.0,0.0,-0.003999048252397804,0.0,0.0,0.9423995884632352,0.3844990320789404,0.0
5.092657552194755e-06,0.9423995884330514,0.0,-10.325382148105074,0.0,0.0,-0.003999048252375967,0.0,0.0,0.9423995884391614,0.3844990320688642,0.0
5.237610173989961e-06,0.9423995884072345,0.0,-10.325326644531366,0.0,0.0,-0.00399904825235287,0.0,0.0,0.9423995884136974,0.38449903205820624,0.0
5.3866885910796595e-06,0.9423995883799279,0.0,-10.325372421839916,0.0,0.0,-0.003999048252328441,0.0,0.0,0.9423995883867642,0.3844990320469326,0.0
5.54001023622637e-06,0.9423995883510448,0.0,-10.325385450115572,0.0,0.0,-0.0039990482523026,0.0,0.0,0.9423995883582756,0.3844990320350082,0.0
5.69769588468848e-06,0.9423995883204933,0.0,-10.325377956229119,0.0,0.0,-0.00399904825227527,0.0,0.0,0.942399588328142,0.3844990320223952,0.0
5.859869749357916e-06,0.9423995882881786,0.0,-10.325336619314028,0.0,0.0,-0.003999048252246358,0.0,0.0,0.9423995882962682,0.3844990320090541,0.0
6.026659578605669e-06,0.9423995882539977,0.0,-10.325377151189592,0.0,0.0,-0.003999048252215776,0.0,0.0,0.942399588262555,0.38449903199494306,0.0
6.198196756912426e-06,0.9423995882178433,0.0,-10.325369722820101,0.0,0.0,-0.003999048252183435,0.0,0.0,0.9423995882268946,0.3844990319800169,0.0
6.374616408363341e-06,0.9423995881796018,0.0,-10.325381369564779,0.0,0.0,-0.003999048252149222,0.0,0.0,0.9423995881891751,0.3844990319642295,0.0
6.556057503088586e-06,0.9423995881391523,0.0,-10.325386599721334,0.0,0.0,-0.003999048252113034,0.0,0.0,0.9423995881492787,0.38449903194752955,0.0
6.742662966733648e-06,0.9423995880963671,0.0,-10.325358655104832,0.0,0.0,-0.003999048252074757,0.0,0.0,0.9423995881070777,0.38449903192986645,0.0
6.9345797930453395e-06,0.9423995880511119,0.0,-10.325357702368096,0.0,0.0,-0.003999048252034271,0.0,0.0,0.9423995880624416,0.38449903191118284,0.0
7.131959159662437e-06,0.9423995880032436,0.0,-10.325326674044703,0.0,0.0,-0.0039990482519914414,0.0,0.0,0.9423995880152273,0.3844990318914209,0.0
7.334956547202062e-06,0.942399587952612,0.0,-10.32538547485098,0.0,0.0,-0.003999048251946148,0.0,0.0,0.9423995879652879,0.3844990318705178,0.0
7.543731861735561e-06,0.942399587899057,0.0,-10.325366792399182,0.0,0.0,-0.003999048251898234,0.0,0.0,0.9423995879124643,0.384499031848408,0.0
7.758449560750557e-06,0.9423995878424092,0.0,-10.325348763059967,0.0,0.0,-0.003999048251847552,0.0,0.0,0.9423995878565912,0.38449903182502143,0.0
7.979278782698142e-06,0.9423995877824918,0.0,-10.32535923765622,0.0,0.0,-0.00399904825179395,0.0,0.0,0.9423995877974919,0.3844990318002848,0.0
