k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
0.04048813542146414,0.9718701792875385,23.7303382843891,-10.675802474907272,-276.4859433644621,-0.03748530475085267,-0.0069935256771202535,0.028160098374708776,0.0017134410379470379,0.9736850057206023,0.3620186043802658,0.06045066535059083
0.04164055168365937,0.9702957024020614,23.691646566854903,-10.655951816971001,-275.9758326237604,-0.03753693229954162,-0.0069913382666619535,0.028150778548230705,0.0017148673632274595,0.9722125190294834,0.36141850611792864,0.06042941469060984
0.04282576924004974,0.9686359873447333,23.65086093674737,-10.635027772277429,-275.43813185442775,-0.03759137906261614,-0.006989025377094663,0.028140926043280157,0.0017163749752406505,0.9706603611087143,0.36078598241629306,0.06040694884065131
0.04404472171586787,0.9668867477330317,23.60787619919969,-10.612976523201416,-274.8714571286648,-0.03764878938125163,-0.006986579859981013,0.028130510742854047,0.0017179684417060741,0.9690245305501602,0.36011940995502045,0.06038319902517898
0.04529836931017829,0.9650435185367452,23.562582789669598,-10.589742030276083,-274.274367340159,-0.037709313875116585,-0.006983994165517589,0.02811950086592446,0.0017196525793290935,0.967300859729562,0.3594170986269806,0.06035809266049572
0.04658769955224966,0.9631016528264593,23.514866696814842,-10.565265994995904,-273.6453632461821,-0.03777310958388333,-0.00698126032069676,0.028107862880078247,0.0017214324664564782,0.9654850118474452,0.35867729044026825,0.06033155315386328
0.04791372807945657,0.9610563189913851,23.46460939726619,-10.539487828962205,-272.9828866737638,-0.03784034009456533,-0.0069783699063637045,0.028095561410116085,0.0017233134562638155,0.9635724784143974,0.35789815861231705,0.06030349969321923
0.04927749943732191,0.958902498503376,23.41168780423126,-10.512344630418584,-272.2853199171547,-0.037911175651844056,-0.006975314033122842,0.02808255914249232,0.0017253011904829114,0.9615585772525985,0.35707780688633156,0.06027384702719691
0.050680087902331354,0.9566349843102518,23.35597423202244,-10.483771169280006,-271.5509853552835,-0.03798579324824713,-0.006972083316047544,0.028068816725480072,0.001727401613675307,0.9594384510911318,0.35621426910267673,0.060242505235166985
0.052122598328167666,0.95424837994785,23.297336378762527,-10.453699881810945,-270.77814531938503,-0.03806437669071266,-0.006968667848146271,0.028054292664956144,0.0017296209880554789,0.9572070668384681,0.3553055090602774,0.06020937948703159
0.053606167016030895,0.9517370994665874,23.235637329683577,-10.42206087626993,-269.9650022450809,-0.038147116639733004,-0.006965057172538404,0.02803894321570663,0.0017319659088645529,0.9548592156212752,0.35434942070548153,0.060174369792522074
0.0551319626097316,0.9490953682744637,23.170735583593384,-10.388781950848466,-269.1096991436719,-0.038234210616902874,-0.006961240253293091,0.028022722268167388,0.0017344433202919653,0.9523895136842562,0.35334382868817893,0.060137370739773044
0.05670118701626013,0.946317225004426,23.102485105236443,-10.353788625352085,-268.21032043047586,-0.03832586297632404,-0.006957205444884767,0.02800558123052519,0.0017370605319386259,0.9497924042511565,0.3522864893272213,0.06009827122297495
0.05831507635255877,0.9433965245196464,23.030735406423638,-10.31700418814885,-267.26489315017835,-0.03842228483491125,-0.006952940460220041,0.02798746890612344,0.0017398252358106709,0.947062160452032,0.35117509202924707,0.060056954158940065
0.05997490191924116,0.9403269421753275,22.955331658935695,-10.278349759966403,-266.27138864069434,-0.03852369395624206,-0.006948432337191553,0.027968331366133303,0.0017427455238276978,0.9441928894263704,0.3500072612068906,0.060013296192459015
0.06168197120202805,0.9371019794601069,22.876114842324196,-10.237744376197,-265.2277246791438,-0.03863031458216255,-0.006943667403716552,0.02794811181747549,0.0017458299058234698,0.9411785377154466,0.34878055874392017,0.05996716739037078
0.0634376289016857,0.9337149711436923,22.792921929829074,-10.195105089422066,-264.13176815501913,-0.03874237720593515,-0.006938631241219795,0.027926750466002036,0.00174908732801031,0.9380128980602171,0.34749248705608565,0.05991843092432881
0.06524325799328021,0.9301590940598119,22.70558611570001,-10.150347093892396,-262.9813383163895,-0.03886011828027973,-0.006933308646523727,0.02790418437497901,0.0017525271918707238,0.9346896177229739,0.3461404927971843,0.05986694274230823
0.06710028081558078,0.9264273776548129,22.61393708724893,-10.103383873754554,-261.774210636461,-0.038983779853225244,-0.006927683592112125,0.027880347318945547,0.0017561593734310426,0.9312022084515493,0.3447219712601278,0.05981255122897629
0.06901016019147191,0.9225127164318516,22.517801344957995,-10.054127376788477,-260.50812134735173,-0.03911360912426773,-0.006921739184738297,0.027855169633062445,0.0017599942428620998,0.9275440582039842,0.3432342715223616,0.059755096855136546
0.07097440058025478,0.9184078844185242,22.41700257392422,-10.002488215418417,-259.1807726879502,-0.039249857912919614,-0.0069154576223539824,0.027828578058111883,0.001764042684340752,0.923708444748967,0.34167470238389686,0.05969441181655484
0.07299454926274732,0.9141055517815955,22.311362069825588,-9.948375896722723,-257.78983891189955,-0.03939278203135287,-0.0069088201493418214,0.027800495581356766,0.0017683161160936894,0.9196885512527072,0.3400405391442126,0.05963031966259025
0.07507219756011509,0.9095983037060551,22.200699222438878,-9.891699083079677,-256.3329730996194,-0.0395426405524848,-0.006901807010041765,0.027770841273530463,0.0017728265105309623,0.915477483956144,0.3383290312614442,0.0595626349151832
0.07720898208739527,0.9048786616466428,22.084832059522547,-9.832365884989935,-254.80781481586592,-0.039699694964548164,-0.0068943974005707485,0.027739530122287897,0.0017775864143610301,0.9110682920370258,0.3365374109332847,0.059491162678897994
0.0794065860426983,0.8999391070482277,21.963577853586216,-9.770284187479856,-253.21199865088508,-0.039864208202936915,-0.0068865694189455436,0.027706472862524662,0.0017826089685618204,0.9064539897394907,0.33466290263401377,0.059415698242880254
0.08166674053310484,0.8947721076164948,21.836753793703995,-9.705362011297392,-251.5431636783058,-0.04003644354993335,-0.006878300013530622,0.027671575804051725,0.0017879079280628456,0.9016275808388793,0.3327027336357566,0.05933602667577603
0.0839912259383019,0.8893701462023931,21.704177724076278,-9.63750790989175,-249.79896385724572,-0.040216663392824835,-0.006869564929846897,0.027634740657199775,0.0017934976809721062,0.8965820854915709,0.33065414553451417,0.0592519224148621
0.08638187331303132,0.8837257523423349,21.565668950510968,-9.566631402912913,-247.97707939945084,-0.04040512783091448,-0.0068603386557931495,0.027595864357032828,0.0017993932671577376,0.8913105694985637,0.3285144067925748,0.05916314885086699
0.08884056582945803,0.8778315364712239,21.421049115365467,-9.492643446633599,-246.07522911359828,-0.04060209312204523,-0.006850594365350119,0.027554838886954845,0.0018056103959683107,0.8858061759870737,0.3262808262986313,0.05906945791021698
0.09136924026059069,0.8716802267970832,21.270143140773424,-9.415456941348339,-244.09118372972043,-0.04080780995949618,-0.00684030386085796,0.02751155110261878,0.0018121654628468202,0.8800621594868446,0.323950767935225,0.058970589636721284
0.09396988850592616,0.8652647087942237,21.112780239170398,-9.334987275390473,-242.0227801957374,-0.041022521570508425,-0.006829437513981324,0.027465882557177516,0.0018190755645620979,0.8740719223469755,0.3215216661301154,0.05886627177502163
0.0966445591605173,0.858578067236836,20.94879498923191,-9.251152904956003,-239.86793692604775,-0.04124646162824848,-0.006817964205502561,0.027417709329062574,0.0018263585127467348,0.8678290534052356,0.3189910423538247,0.0587562193584716
0.09939535912870316,0.8516136306568491,20.778028474357257,-9.163875968419458,-237.62466996859038,-0.041479851969766356,-0.006805851264113499,0.027366901853633333,0.0018340328453931678,0.8613273687852037,0.3163565225101215,0.05864013430448489
0.10222445528376908,0.844365018069162,20.60032947977222,-9.073082933293525,-235.29111004238436,-0.0417229001134428,-0.0067930644044094084,0.02731332476021165,0.0018421178359187323,0.8545609546576161,0.31361585514965995,0.05851770502079933
0.10513407617484674,0.8368261877644796,20.415555743204052,-8.97870527340689,-232.86552038180636,-0.041975796570581765,-0.006779567664326355,0.02725683671619912,0.0018506334993662783,0.8475242117614191,0.310766930419663,0.05838860602654605
0.10812651378239671,0.8289914879256246,20.223575252906908,-8.88068017327402,-230.34631530740344,-0.042238711947197354,-0.006765323342304254,0.02719729028017495,0.001859600595259301,0.8402119014379499,0.307807799644615,0.058252497592494436
0.11120412532365953,0.8208557087779266,20.024267585612765,-8.77895125600795,-227.73207942575715,-0.04251179383367729,-0.006750291934504473,0.027134531766081382,0.0018690406265792665,0.8326191928890494,0.3047366954147902,0.05810902540536081
0.1143693351094933,0.8124141359392417,19.81752527576482,-8.673469330491372,-225.02158734316885,-0.04279516348190257,-0.00673443207246169,0.027068401120831108,0.001878975834277882,0.8247417113276727,0.3015520520413713,0.05795782026162521
0.11762463645406383,0.8036626045909645,19.603255206183526,-8.564193152897126,-222.21382376024297,-0.043088912271555785,-0.006717700461606307,0.026998731817907382,0.0018894291866787816,0.8165755866486053,0.2982525262193624,0.057798497796897774
0.12097259363888899,0.794597554049376,19.381380009147172,-8.45109019701706,-219.3080037963997,-0.0433930979697803,-0.006700051821155717,0.0269253507697786,0.0019004243630608931,0.808117502208301,0.2948370177228543,0.057630658257506434
